Instance,Run,Objective,Runtime,Iterations,Intensify,Diversify,Aspiration
794,7,2750,2.000,407595,2718,1353,1830
794,8,2750,2.000,403569,2692,1339,1933
794,9,2750,2.000,402089,2682,1337,1930
794,10,2750,2.000,410477,2737,1364,2099
795,1,1714,2.000,407144,2715,1354,6125
795,2,1714,2.000,410221,2734,1365,5068
795,3,1714,2.000,408804,2727,1359,5380
795,4,1714,2.000,407952,2719,1357,4675
795,5,1714,2.000,409702,2731,1361,5549
795,6,1714,2.000,410008,2732,1363,5461
795,7,1714,2.000,412341,2750,1372,5428
795,8,1714,2.000,418834,2791,1393,5340
795,9,1714,2.000,412695,2751,1372,5532
795,10,1714,2.000,420621,2804,1398,5535
796,1,2048,2.000,424612,2831,1410,4720
796,2,2047,2.000,423064,2821,1406,4368
796,3,2048,2.000,413354,2757,1375,4885
796,4,2050,2.000,412538,2750,1371,4352
796,5,2050,2.000,414373,2765,1376,4534
796,6,2047,2.000,417317,2783,1386,4648
796,7,2047,2.000,416606,2778,1385,4662
796,8,2048,2.000,423237,2821,1407,4538
796,9,2047,2.000,421685,2811,1402,4625
796,10,2048,2.000,416111,2775,1381,4504
797,1,2175,2.000,408496,2725,1357,3187
797,2,2176,2.000,400547,2672,1332,2729
797,3,2175,2.000,406359,2710,1351,3435
797,4,2177,2.000,404087,2694,1344,3507
797,5,2177,2.000,407098,2714,1351,3666
797,6,2175,2.000,399747,2666,1328,3099
797,7,2175,2.000,402775,2686,1339,3121
797,8,2177,2.000,408212,2721,1357,3699
797,9,2175,2.000,401037,2674,1331,3418
797,10,2177,2.000,391363,2609,1301,3593
798,1,2206,2.000,398077,2654,1323,1027
798,2,2206,2.000,400358,2669,1330,961
798,3,2206,2.000,397920,2653,1322,1125
798,4,2206,2.000,400692,2672,1331,1081
798,5,2206,2.000,400954,2674,1332,1119
798,6,2205,2.000,404543,2698,1343,1139
798,7,2206,2.000,404549,2701,1342,1120
798,8,2206,2.000,398948,2660,1327,1075
798,9,2206,2.000,401174,2676,1332,1001
798,10,2206,2.000,405129,2701,1347,1045
799,1,2117,2.000,400890,2674,1330,6079
799,2,2117,2.000,405528,2702,1348,5884
799,3,2116,2.000,405808,2706,1346,5976
799,4,2116,2.000,408528,2722,1356,6134
799,5,2117,2.000,409204,2730,1355,5850
799,6,2117,2.000,414266,2759,1374,6045
799,7,2117,2.000,410289,2735,1364,6184
799,8,2116,2.000,409000,2727,1359,6029
799,9,2117,2.000,408198,2721,1355,6154
799,10,2116,2.000,407327,2716,1353,5978
800,1,2265,2.000,401070,2676,1332,3618
800,2,2263,2.000,408023,2722,1355,3800
800,3,2264,2.000,406007,2707,1348,3761
800,4,2264,2.000,405825,2706,1350,3362
800,5,2263,2.000,402974,2685,1338,3862
800,6,2265,2.000,404309,2698,1343,3784
800,7,2264,2.000,403774,2694,1341,3312
800,8,2264,2.000,409369,2731,1361,3730
800,9,2264,2.000,409115,2728,1359,3559
800,10,2263,2.000,408473,2726,1353,3743
801,1,1769,2.000,415704,2772,1381,3218
801,2,1769,2.000,415138,2770,1380,3058
801,3,1770,2.000,403592,2691,1339,3024
801,4,1770,2.000,402142,2682,1333,3391
801,5,1769,2.000,413361,2759,1373,3271
801,6,1769,2.000,416113,2774,1385,3361
801,7,1770,2.000,419360,2797,1394,3156
801,8,1769,2.000,420233,2803,1396,3139
801,9,1770,2.000,419768,2800,1396,3199
801,10,1771,2.000,415991,2773,1383,3618
802,1,1430,2.000,424309,2829,1411,9893
802,2,1430,2.000,431938,2880,1437,9797
802,3,1430,2.000,430173,2869,1431,9792
802,4,1430,2.000,428423,2858,1425,10745
802,5,1430,2.000,430753,2872,1434,9776
802,6,1430,2.000,432972,2886,1439,9822
802,7,1430,2.000,432811,2885,1440,10388
802,8,1430,2.000,434276,2895,1445,10109
802,9,1430,2.000,430446,2869,1431,10616
802,10,1430,2.000,434947,2901,1448,9912
803,1,2562,2.000,425073,2835,1412,1033
803,2,2562,2.000,424799,2832,1411,1121
803,3,2561,2.000,426453,2845,1414,1175
803,4,2562,2.000,425142,2834,1414,976
803,5,2562,2.000,420612,2804,1397,1054
803,6,2561,2.000,423953,2828,1406,1125
803,7,2561,2.000,416891,2780,1386,1003
803,8,2561,2.000,426084,2844,1414,1038
803,9,2562,2.000,426590,2842,1415,1139
803,10,2564,2.000,422504,2817,1404,1018
804,1,1360,2.000,424689,2833,1413,6486
804,2,1360,2.000,429746,2864,1429,5961
804,3,1360,2.000,419115,2794,1395,6251
804,4,1360,2.000,422334,2816,1405,6244
804,5,1360,2.000,412586,2752,1372,6001
804,6,1360,2.000,413202,2755,1374,5989
804,7,1360,2.000,414410,2763,1377,6228
804,8,1360,2.000,419901,2800,1396,6166
804,9,1360,2.000,419144,2795,1395,6341
804,10,1360,2.000,422163,2815,1405,5893
805,1,2103,2.000,418716,2792,1390,1626
805,2,2103,2.000,419112,2795,1394,1598
805,3,2102,2.000,417481,2786,1385,1503
805,4,2102,2.000,418761,2791,1392,1534
805,5,2102,2.000,416941,2781,1385,1588
805,6,2100,2.000,416906,2783,1382,1449
805,7,2101,2.000,420420,2803,1397,1476
805,8,2101,2.000,418590,2794,1389,1492
805,9,2104,2.000,418792,2794,1391,1657
805,10,2103,2.000,422443,2820,1402,1608
806,1,1293,2.000,416454,2777,1384,2481
806,2,1293,2.000,418976,2796,1390,2601
806,3,1293,2.000,416069,2774,1383,2379
806,4,1293,2.000,418120,2789,1389,2523
806,5,1293,2.000,416218,2778,1383,2494
806,6,1293,2.000,417641,2786,1387,2438
806,7,1293,2.000,416916,2783,1383,2487
806,8,1293,2.000,417930,2787,1391,2552
806,9,1293,2.000,422298,2816,1403,2759
806,10,1293,2.000,423228,2824,1406,2476
807,1,1871,2.000,434925,2901,1443,2430
807,2,1871,2.000,438857,2925,1460,2353
807,3,1871,2.000,419258,2796,1392,2403
807,4,1871,2.000,422772,2819,1405,2333
807,5,1871,2.000,421090,2807,1398,2159
807,6,1871,2.000,423648,2824,1408,2278
807,7,1871,2.000,419242,2794,1395,2312
807,8,1871,2.000,416541,2777,1386,2214
807,9,1871,2.000,413322,2756,1372,2209
807,10,1871,2.000,420999,2805,1400,2361
808,1,1389,2.000,428363,2856,1426,14779
808,2,1389,2.000,425159,2835,1415,14694
808,3,1389,2.000,429791,2865,1432,14409
808,4,1389,2.000,424749,2833,1413,14553
808,5,1389,2.000,427522,2849,1423,14587
808,6,1389,2.000,424401,2828,1414,14689
808,7,1389,2.000,425385,2837,1414,14608
808,8,1389,2.000,426092,2840,1418,14471
808,9,1389,2.000,423707,2825,1411,14314
808,10,1389,2.000,422800,2819,1407,14278
809,1,1895,2.000,421540,2813,1399,2748
809,2,1897,2.000,421223,2810,1399,2888
809,3,1895,2.000,422678,2818,1402,2655
809,4,1895,2.000,417707,2785,1389,2888
809,5,1895,2.000,420668,2805,1398,2636
809,6,1895,2.000,421765,2811,1401,2697
809,7,1897,2.000,418672,2792,1392,2973
809,8,1895,2.000,420597,2807,1393,2681
809,9,1897,2.000,420608,2804,1398,2862
809,10,1897,2.000,420456,2802,1398,2924
810,1,2181,2.000,421525,2813,1401,767
810,2,2185,2.000,419684,2797,1394,935
810,3,2183,2.000,425961,2841,1417,831
810,4,2184,2.000,425393,2838,1413,950
810,5,2183,2.000,422723,2820,1404,840
810,6,2182,2.000,424525,2833,1410,833
810,7,2183,2.000,427291,2851,1420,867
810,8,2183,2.000,421490,2810,1400,858
810,9,2183,2.000,417189,2783,1386,914
810,10,2185,2.000,420007,2800,1395,897
811,1,3907,2.000,429783,2866,1430,1195
811,2,3907,2.000,432622,2883,1440,1177
811,3,3907,2.000,440756,2940,1465,1235
811,4,3907,2.000,441424,2942,1468,1190
811,5,3907,2.000,440289,2935,1464,1133
811,6,3907,2.000,440713,2939,1464,1205
811,7,3907,2.000,440410,2937,1464,1106
811,8,3907,2.000,441966,2948,1470,1214
811,9,3907,2.000,439872,2932,1463,1207
811,10,3907,2.000,444453,2964,1477,1239
812,1,3802,2.000,433033,2891,1437,683
812,2,3802,2.000,435601,2905,1449,681
812,3,3802,2.000,431821,2880,1435,623
812,4,3802,2.000,434934,2902,1443,578
812,5,3802,2.000,431775,2880,1436,551
812,6,3802,2.000,437485,2917,1456,702
812,7,3802,2.000,434327,2895,1447,631
812,8,3802,2.000,439499,2930,1460,620
812,9,3802,2.000,433720,2892,1444,706
812,10,3802,2.000,436806,2912,1451,535
813,1,3814,2.000,423281,2823,1407,153
813,2,3818,2.000,426219,2842,1418,131
813,3,3814,2.000,425233,2834,1414,168
813,4,3814,2.000,429514,2863,1427,161
813,5,3814,2.000,428382,2856,1425,159
813,6,3814,2.000,432492,2882,1439,167
813,7,3814,2.000,430780,2874,1430,153
813,8,3818,2.000,429348,2862,1429,115
813,9,3814,2.000,425290,2838,1413,146
813,10,3814,2.000,428019,2853,1421,150
814,1,3219,2.000,447559,2983,1488,1897
814,2,3219,2.000,444488,2963,1478,1978
814,3,3219,2.000,432902,2887,1439,1874
814,4,3219,2.000,424336,2828,1412,1918
814,5,3219,2.000,439588,2930,1463,1827
814,6,3219,2.000,437050,2912,1453,2005
814,7,3219,2.000,437814,2919,1456,2025
814,8,3219,2.000,439627,2929,1462,2022
814,9,3219,2.000,407857,2720,1354,1650
814,10,3219,2.000,416972,2782,1385,1714
815,1,2351,2.000,401286,2677,1333,4543
815,2,2352,2.000,406782,2712,1349,4698
815,3,2349,2.000,418146,2788,1388,4756
815,4,2352,2.000,420964,2808,1397,5083
815,5,2348,2.000,426401,2843,1415,4730
815,6,2350,2.000,424063,2827,1411,4885
815,7,2352,2.000,415115,2768,1379,5069
815,8,2348,2.000,420258,2803,1395,4773
815,9,2348,2.000,419240,2796,1392,4515
815,10,2348,2.000,414175,2765,1372,4750
816,1,3050,2.000,417233,2781,1387,4907
816,2,3050,2.000,428102,2854,1420,5084
816,3,3050,2.000,420856,2806,1400,4808
816,4,3050,2.000,420028,2800,1395,4928
816,5,3050,2.000,425089,2835,1412,5032
816,6,3050,2.000,421325,2808,1398,4971
816,7,3050,2.000,422679,2820,1403,4904
816,8,3050,2.000,426110,2840,1417,5078
816,9,3050,2.000,420696,2804,1399,4911
816,10,3050,2.000,419539,2798,1393,4887
817,1,3057,2.000,436197,2908,1451,777
817,2,3054,2.000,433889,2893,1440,828
817,3,3057,2.000,430110,2869,1428,849
817,4,3058,2.000,431724,2879,1436,791
817,5,3057,2.000,427238,2849,1421,756
817,6,3058,2.000,422205,2816,1404,756
817,7,3058,2.000,417114,2781,1387,776
817,8,3058,2.000,434433,2898,1443,741
817,9,3057,2.000,436215,2910,1449,821
817,10,3058,2.000,435894,2908,1449,755
818,1,4735,2.000,443761,2959,1476,569
818,2,4735,2.000,444495,2964,1477,547
818,3,4735,2.000,441965,2948,1469,516
818,4,4735,2.000,443601,2957,1476,550
818,5,4735,2.000,443945,2960,1475,558
818,6,4735,2.000,445551,2972,1481,581
818,7,4735,2.000,449153,2996,1492,556
818,8,4735,2.000,447514,2981,1489,610
818,9,4735,2.000,447576,2982,1487,594
818,10,4737,2.000,446249,2976,1482,613
819,1,3914,2.000,427749,2851,1421,3067
819,2,3909,2.000,428130,2857,1422,2783
819,3,3909,2.000,421147,2814,1395,2819
819,4,3909,2.000,427224,2849,1419,2937
819,5,3907,2.000,425527,2839,1412,2741
819,6,3909,2.000,428045,2855,1423,2944
819,7,3907,2.000,421829,2814,1398,2945
819,8,3909,2.000,431329,2874,1434,2893
819,9,3909,2.000,424028,2829,1410,2775
819,10,3907,2.000,424872,2832,1415,2930
820,1,4458,2.000,442319,2951,1469,1384
820,2,4459,2.000,439968,2934,1463,1444
820,3,4458,2.000,432498,2882,1439,1431
820,4,4458,2.000,432450,2881,1438,1605
820,5,4458,2.000,436829,2911,1453,1440
820,6,4458,2.000,439118,2928,1461,1515
820,7,4458,2.000,434449,2895,1445,1451
820,8,4458,2.000,424817,2831,1412,1433
820,9,4458,2.000,424424,2829,1412,1377
820,10,4458,2.000,432302,2882,1437,1434
821,1,3078,2.000,424720,2833,1410,275
821,2,3078,2.000,424956,2833,1415,305
821,3,3075,2.000,425560,2840,1414,321
821,4,3081,2.000,425928,2842,1412,301
821,5,3081,2.000,423702,2826,1407,333
821,6,3080,2.000,427368,2850,1421,317
821,7,3080,2.000,426217,2841,1418,331
821,8,3081,2.000,428013,2854,1421,324
821,9,3082,2.000,426559,2844,1420,284
821,10,3081,2.000,426125,2841,1417,331
822,1,2374,2.000,410848,2739,1365,3291
822,2,2374,2.000,405617,2705,1349,3404
822,3,2374,2.000,397835,2650,1323,3337
822,4,2374,2.000,404652,2699,1343,3437
822,5,2374,2.000,402717,2684,1340,3378
822,6,2374,2.000,402468,2685,1337,3484
822,7,2374,2.000,399771,2665,1329,3440
822,8,2374,2.000,402692,2685,1337,4054
822,9,2374,2.000,399582,2661,1329,3429
822,10,2374,2.000,401882,2680,1335,3409
823,1,3273,2.000,411269,2746,1364,1078
823,2,3271,2.000,414797,2767,1378,939
823,3,3272,2.000,414255,2762,1378,979
823,4,3269,2.000,408071,2722,1354,992
823,5,3270,2.000,409636,2733,1361,916
823,6,3268,2.000,412645,2752,1371,914
823,7,3271,2.000,411200,2743,1367,970
823,8,3270,2.000,411274,2743,1369,975
823,9,3267,2.000,409409,2730,1361,851
823,10,3270,2.000,406655,2711,1352,853
824,1,1839,2.000,395643,2638,1313,1732
824,2,1840,2.000,398014,2656,1322,1888
824,3,1839,2.000,402964,2690,1337,1795
824,4,1838,2.000,403209,2690,1337,1948
824,5,1839,2.000,404586,2699,1344,1877
824,6,1841,2.000,403719,2694,1340,1944
824,7,1840,2.000,404081,2695,1341,1968
824,8,1836,2.000,403690,2694,1341,1664
824,9,1841,2.000,407259,2718,1353,1910
824,10,1839,2.000,405087,2702,1347,1850
825,1,2288,2.000,414584,2763,1378,778
825,2,2283,2.000,409246,2729,1359,671
825,3,2286,2.000,412066,2749,1368,755
825,4,2283,2.000,418495,2791,1391,666
825,5,2284,2.000,417009,2782,1385,741
825,6,2287,2.000,417659,2785,1388,810
825,7,2284,2.000,417203,2783,1384,715
825,8,2283,2.000,414581,2767,1377,707
825,9,2284,2.000,414278,2764,1376,794
825,10,2283,2.000,411739,2746,1367,720
826,1,3487,2.000,425798,2841,1414,724
826,2,3488,2.000,422586,2816,1404,802
826,3,3493,2.000,424579,2831,1412,849
826,4,3485,2.000,421507,2812,1401,681
826,5,3482,2.000,421741,2816,1398,698
826,6,3486,2.000,423881,2828,1408,707
826,7,3486,2.000,425942,2843,1415,654
826,8,3491,2.000,424980,2831,1414,689
826,9,3486,2.000,422430,2819,1403,692
826,10,3487,2.000,420088,2802,1397,660
827,1,3337,2.000,432676,2886,1438,85
827,2,3335,2.000,423381,2825,1404,59
827,3,3334,2.000,416234,2776,1383,61
827,4,3337,2.000,413531,2756,1376,87
827,5,3334,2.000,418125,2790,1387,73
827,6,3338,2.000,428189,2856,1423,69
827,7,3334,2.000,429212,2862,1427,69
827,8,3334,2.000,427184,2851,1417,66
827,9,3336,2.000,431344,2876,1433,77
827,10,3334,2.000,422513,2818,1403,65
828,1,2608,2.000,414597,2765,1379,2211
828,2,2608,2.000,409167,2730,1359,2188
828,3,2609,2.000,409643,2731,1362,2317
828,4,2608,2.000,410075,2734,1363,2066
828,5,2608,2.000,411059,2741,1367,2192
828,6,2609,2.000,412762,2752,1373,2242
828,7,2610,2.000,417084,2782,1387,2361
828,8,2608,2.000,411128,2740,1367,2110
828,9,2608,2.000,416908,2778,1386,2252
828,10,2608,2.000,406117,2707,1350,2102
829,1,2619,2.000,417550,2785,1387,675
829,2,2619,2.000,414543,2764,1376,625
829,3,2621,2.000,414375,2765,1376,704
829,4,2621,2.000,417650,2786,1386,752
829,5,2617,2.000,413099,2756,1371,651
829,6,2618,2.000,418127,2790,1388,621
829,7,2616,2.000,410829,2739,1366,541
829,8,2620,2.000,416650,2780,1383,689
829,9,2620,2.000,400371,2670,1329,676
829,10,2618,2.000,414350,2766,1376,757
830,1,3720,2.000,416654,2780,1383,487
830,2,3718,2.000,417158,2784,1384,426
830,3,3718,2.000,418953,2794,1391,474
830,4,3718,2.000,413222,2755,1372,437
830,5,3720,2.000,407733,2720,1355,453
830,6,3720,2.000,403389,2690,1341,446
830,7,3718,2.000,403399,2691,1338,493
830,8,3718,2.000,416482,2778,1381,466
830,9,3718,2.000,416512,2779,1384,442
830,10,3720,2.000,417119,2782,1386,445
831,1,1764,2.000,429572,2864,1425,5288
831,2,1764,2.000,422761,2816,1407,4967
831,3,1764,2.000,425572,2839,1411,5197
831,4,1764,2.000,421277,2809,1400,5718
831,5,1764,2.000,412603,2752,1372,4861
831,6,1764,2.000,420641,2807,1398,5004
831,7,1764,2.000,425697,2838,1416,5176
831,8,1764,2.000,418139,2788,1391,5052
831,9,1764,2.000,426725,2845,1418,5045
831,10,1764,2.000,421837,2812,1404,4981
832,1,1619,2.000,423529,2822,1409,6463
832,2,1619,2.000,421762,2810,1404,6540
832,3,1619,2.000,423378,2822,1409,6424
832,4,1619,2.000,422934,2820,1407,6761
832,5,1619,2.000,425476,2838,1416,6331
832,6,1619,2.000,425461,2834,1416,6724
832,7,1619,2.000,417411,2783,1389,6314
832,8,1619,2.000,425231,2834,1414,6550
832,9,1619,2.000,425309,2835,1416,6632
832,10,1619,2.000,425168,2834,1414,6737
833,1,2520,2.000,422859,2819,1405,565
833,2,2520,2.000,421114,2808,1399,687
833,3,2520,2.000,422263,2819,1400,706
833,4,2520,2.000,421520,2810,1401,758
833,5,2519,2.000,420459,2803,1398,686
833,6,2522,2.000,418164,2788,1388,732
833,7,2521,2.000,423052,2819,1404,689
833,8,2521,2.000,414594,2764,1374,631
833,9,2520,2.000,419032,2794,1393,675
833,10,2519,2.000,418027,2788,1388,715
834,1,1713,2.000,419399,2797,1394,3134
834,2,1711,2.000,420112,2805,1393,2815
834,3,1713,2.000,415924,2774,1380,3150
834,4,1715,2.000,417686,2787,1386,3152
834,5,1713,2.000,417273,2783,1387,3037
834,6,1715,2.000,420628,2806,1396,3360
834,7,1713,2.000,413186,2758,1371,2766
834,8,1712,2.000,415678,2774,1378,3066
834,9,1711,2.000,420210,2803,1395,2668
834,10,1713,2.000,418515,2791,1389,3077
835,1,2207,2.000,419296,2797,1392,1788
835,2,2206,2.000,422326,2818,1400,1654
835,3,2208,2.000,419639,2800,1391,1872
835,4,2210,2.000,418614,2790,1391,2099
835,5,2208,2.000,422555,2820,1402,1831
835,6,2208,2.000,421876,2814,1401,1743
835,7,2208,2.000,421205,2808,1400,1644
835,8,2206,2.000,426022,2845,1412,1827
835,9,2208,2.000,418944,2795,1390,1734
835,10,2206,2.000,419919,2801,1394,1838
836,1,2243,2.000,415721,2772,1380,2118
836,2,2241,2.000,417006,2781,1384,1875
836,3,2241,2.000,414046,2761,1375,2126
836,4,2243,2.000,415841,2770,1380,2057
836,5,2244,2.000,410932,2740,1364,2304
836,6,2242,2.000,406904,2713,1351,1949
836,7,2243,2.000,413307,2755,1374,1897
836,8,2244,2.000,408893,2726,1358,2038
836,9,2243,2.000,413749,2759,1376,1979
836,10,2243,2.000,411988,2746,1371,1973
837,1,1705,2.000,401644,2677,1335,3772
837,2,1704,2.000,397404,2651,1320,2455
837,3,1703,2.000,409190,2727,1362,2577
837,4,1703,2.000,413689,2762,1373,2600
837,5,1702,2.000,407874,2723,1353,2748
837,6,1705,2.000,411956,2747,1370,2707
837,7,1703,2.000,410598,2738,1363,2804
837,8,1706,2.000,409019,2728,1357,3103
837,9,1704,2.000,411032,2745,1363,2831
837,10,1705,2.000,412591,2753,1368,2809
838,1,2548,2.000,413596,2756,1375,1421
838,2,2547,2.000,415923,2774,1381,1389
838,3,2548,2.000,421913,2813,1402,1453
838,4,2545,2.000,421975,2814,1402,1333
838,5,2546,2.000,420065,2802,1395,1413
838,6,2542,2.000,423012,2822,1402,1250
838,7,2547,2.000,423521,2823,1407,1426
838,8,2547,2.000,423009,2820,1406,1484
838,9,2544,2.000,426512,2845,1417,1311
838,10,2547,2.000,422575,2819,1403,1459
839,1,2151,2.000,423029,2822,1404,3697
839,2,2151,2.000,418999,2794,1392,3779
839,3,2151,2.000,422149,2816,1402,3840
839,4,2151,2.000,422779,2819,1406,3948
839,5,2151,2.000,427287,2850,1420,3747
839,6,2151,2.000,428606,2858,1425,3863
839,7,2151,2.000,423958,2827,1410,3855
839,8,2151,2.000,427862,2854,1422,3920
839,9,2151,2.000,427721,2853,1421,3870
839,10,2151,2.000,424734,2833,1411,4204
840,1,2113,2.000,429058,2861,1427,1623
840,2,2115,2.000,424641,2832,1410,1598
840,3,2111,2.000,417862,2787,1387,1406
840,4,2111,2.000,413434,2757,1373,1483
840,5,2112,2.000,420096,2800,1396,1550
840,6,2112,2.000,432157,2884,1436,1515
840,7,2112,2.000,433338,2891,1439,1572
840,8,2111,2.000,426072,2842,1416,1505
840,9,2111,2.000,432699,2888,1438,1581
840,10,2111,2.000,434326,2897,1443,1485
841,1,2429,2.000,357887,2386,1189,9
841,2,2429,2.000,355879,2374,1183,3
841,3,2429,2.000,358573,2390,1191,7
841,4,2429,2.000,360270,2404,1194,7
841,5,2429,2.000,364614,2429,1211,6
841,6,2429,2.000,357733,2386,1187,4
841,7,2429,2.000,357746,2388,1186,8
841,8,2429,2.000,357890,2387,1188,9
841,9,2429,2.000,359426,2401,1190,8
841,10,2429,2.000,355954,2376,1179,7
842,1,1869,2.000,356738,2378,1183,223
842,2,1869,2.000,357745,2384,1190,184
842,3,1869,2.000,357063,2379,1187,189
842,4,1869,2.000,354603,2366,1177,142
842,5,1869,2.000,356720,2378,1184,239
842,6,1868,2.000,343683,2292,1141,185
842,7,1868,2.000,356248,2377,1181,169
842,8,1870,2.000,355844,2373,1181,210
842,9,1869,2.000,357734,2386,1188,167
842,10,1869,2.000,359102,2395,1192,171
843,1,1834,2.000,353902,2362,1174,83
843,2,1834,2.000,349810,2331,1164,86
843,3,1835,2.000,355051,2367,1181,105
843,4,1834,2.000,353860,2358,1175,75
843,5,1834,2.000,357215,2383,1185,58
843,6,1834,2.000,337713,2253,1122,80
843,7,1834,2.000,342075,2282,1134,57
843,8,1835,2.000,347144,2316,1152,74
843,9,1834,2.000,356851,2380,1185,70
843,10,1834,2.000,357536,2385,1186,97
844,1,1618,2.000,364598,2431,1210,195
844,2,1617,2.000,358717,2393,1190,161
844,3,1617,2.000,362463,2417,1203,188
844,4,1617,2.000,359672,2400,1192,181
844,5,1617,2.000,362878,2422,1201,180
844,6,1617,2.000,364211,2429,1208,161
844,7,1617,2.000,361054,2407,1195,172
844,8,1617,2.000,357199,2382,1184,144
844,9,1617,2.000,355008,2368,1178,186
844,10,1618,2.000,362713,2416,1205,195
845,1,2012,2.000,362401,2415,1205,35
845,2,2012,2.000,363590,2424,1207,45
845,3,2012,2.000,363605,2425,1207,27
845,4,2012,2.000,359319,2396,1193,33
845,5,2011,2.000,361185,2409,1201,34
845,6,2012,2.000,361133,2409,1199,28
845,7,2011,2.000,359800,2400,1195,30
845,8,2012,2.000,362694,2418,1206,29
845,9,2011,2.000,363836,2427,1208,39
845,10,2011,2.000,364465,2431,1212,23
846,1,2471,2.000,361801,2412,1201,11
846,2,2471,2.000,364259,2431,1208,10
846,3,2471,2.000,364218,2429,1210,16
846,4,2471,2.000,363088,2421,1207,23
846,5,2471,2.000,358948,2396,1191,22
846,6,2471,2.000,362764,2419,1204,15
846,7,2471,2.000,362412,2418,1202,17
846,8,2471,2.000,353224,2357,1173,18
846,9,2471,2.000,348628,2325,1156,14
846,10,2471,2.000,349404,2331,1161,19
847,1,1298,2.000,352455,2349,1170,891
847,2,1299,2.000,351114,2340,1168,947
847,3,1298,2.000,351776,2343,1168,1036
847,4,1298,2.000,354551,2364,1178,1023
847,5,1298,2.000,354819,2366,1178,890
847,6,1298,2.000,349854,2331,1164,874
847,7,1298,2.000,349997,2335,1163,1070
847,8,1298,2.000,351281,2344,1164,1012
847,9,1298,2.000,353346,2355,1172,1061
847,10,1298,2.000,350487,2338,1164,1062
848,1,1171,2.000,357925,2388,1189,98
848,2,1170,2.000,358962,2394,1192,156
848,3,1170,2.000,358008,2388,1188,173
848,4,1170,2.000,358785,2392,1190,150
848,5,1170,2.000,354948,2369,1179,158
