test_id,algo,mach,job,lower_cost,upper_cost,obj_best,obj_mean,runtime_mean
T_2126,Tabu+O3,50.0,500.0,25049.0,72313.0,99351.0,99406.7,5.000013999999998
T_2127,Tabu+O3,50.0,500.0,24922.0,72225.0,96195.0,96240.0,5.000036
T_2128,Tabu+O3,50.0,500.0,26249.0,75359.0,106238.0,106280.2,5.000011
T_2129,Tabu+O3,50.0,500.0,25825.0,79985.0,105508.0,105549.0,5.000010999999999
T_2130,Tabu+O3,50.0,500.0,24236.0,77056.0,94942.0,94992.2,5.000012
T_2131,Tabu+O3,50.0,500.0,24092.0,132050.0,303154.0,304493.9,5.00002
T_2132,Tabu+O3,50.0,500.0,25171.0,136776.0,213311.0,213597.4,5.000019999999999
T_2133,Tabu+O3,50.0,500.0,24452.0,127900.0,259516.0,260008.2,5.0000219999999995
T_2134,Tabu+O3,50.0,500.0,25363.0,165869.0,576312.0,581653.4,5.000017
T_2135,Tabu+O3,50.0,500.0,24928.0,134291.0,239453.0,240256.2,5.000044999999999
T_2136,Tabu+O3,50.0,500.0,24322.0,149351.0,247658.0,248525.3,5.000013999999999
T_2137,Tabu+O3,50.0,500.0,25272.0,138595.0,235984.0,236856.3,5.000018
T_2138,Tabu+O3,50.0,500.0,25446.0,146442.0,355729.0,356886.1,5.000026999999999
T_2139,Tabu+O3,50.0,500.0,24579.0,136368.0,235423.0,235984.6,5.000027000000001
T_2140,Tabu+O3,50.0,500.0,24960.0,148179.0,561705.0,564248.7,5.000027
T_2141,Tabu+O3,50.0,500.0,25546.0,135208.0,141621.0,141781.6,5.000109999999999
T_2142,Tabu+O3,50.0,500.0,24828.0,139649.0,137140.0,137286.9,5.000063
T_2143,Tabu+O3,50.0,500.0,25166.0,154819.0,155146.0,155505.3,5.000045999999999
T_2144,Tabu+O3,50.0,500.0,23835.0,135278.0,125802.0,126041.4,5.0000230000000006
T_2145,Tabu+O3,50.0,500.0,25756.0,130669.0,133225.0,133284.7,5.000015
T_2146,Tabu+O3,50.0,500.0,24413.0,148337.0,136536.0,136683.7,5.000018
T_2147,Tabu+O3,50.0,500.0,24589.0,141725.0,128882.0,129003.6,5.000019
T_2148,Tabu+O3,50.0,500.0,24359.0,140375.0,137503.0,137668.1,5.000014
T_2149,Tabu+O3,50.0,500.0,26507.0,151624.0,166343.0,166489.7,5.000016
T_2150,Tabu+O3,50.0,500.0,25217.0,134886.0,124996.0,125082.7,5.000017999999999
T_2151,Tabu+O3,50.0,500.0,25308.0,146931.0,103196.0,103229.8,5.000013999999999
T_2152,Tabu+O3,50.0,500.0,25108.0,150376.0,101647.0,101678.6,5.000014999999999
T_2153,Tabu+O3,50.0,500.0,26117.0,161470.0,109957.0,110025.4,5.000020999999999
T_2154,Tabu+O3,50.0,500.0,25936.0,155170.0,108841.0,108889.0,5.000014999999999
T_2155,Tabu+O3,50.0,500.0,24642.0,142799.0,98695.0,98758.8,5.000019
T_2156,Tabu+O3,50.0,500.0,25323.0,147775.0,102171.0,102187.6,5.000012
T_2157,Tabu+O3,50.0,500.0,25775.0,146888.0,106300.0,106341.5,5.00002
T_2158,Tabu+O3,50.0,500.0,25039.0,151849.0,102408.0,102454.5,5.000013
T_2159,Tabu+O3,50.0,500.0,25585.0,152919.0,106022.0,106077.3,5.000029
T_2160,Tabu+O3,50.0,500.0,24916.0,144705.0,99014.0,99048.3,5.000013
