Instance,Run,Objective,Runtime
1052,1,17884,7.11384
1053,1,16452,7.06391
1054,1,20486,6.99896
1055,1,24906,7.01311
1056,1,29683,7.07863
1057,1,30198,7.00134
1058,1,15810,7.38781
1059,1,17112,7.27975
1060,1,10537,7.34143
1061,1,15677,7.39278
1062,1,12689,7.28682
1063,1,9370,7.08171
1064,1,14019,7.00441
1065,1,13151,7.0956
1066,1,12551,7.02009
1067,1,12831,7.41334
1068,1,11389,7.45819
1069,1,12437,7.34808
1070,1,12139,7.39993
1071,1,12136,7.394
1072,1,10921,7.36639
1073,1,8342,7.2545
1074,1,9959,7.30832
1075,1,10332,7.17697
1076,1,10134,6.99928
1077,1,10938,7.24237
1078,1,10508,7.07439
1079,1,10546,7.05578
1080,1,9663,6.99667
1081,1,601,0.950021
1082,1,467,0.908428
1083,1,688,0.904689
1084,1,520,0.883603
1085,1,411,0.91489
1086,1,439,0.913834
1087,1,440,0.882891
1088,1,601,0.857745
1089,1,371,0.826474
1090,1,503,0.887312
1091,1,201,0.862034
1092,1,306,0.888506
1093,1,270,0.876686
1094,1,309,0.899706
1095,1,283,0.87116
1096,1,334,0.888593
1097,1,252,0.875084
1098,1,290,0.872141
1099,1,363,0.871039
1100,1,319,0.939165
1101,1,237,0.912598
1102,1,286,0.919572
1103,1,245,0.906568
1104,1,282,0.908255
1105,1,220,0.890484
1106,1,256,0.901211
1107,1,280,0.920663
1108,1,203,0.897718
1109,1,264,0.909325
1110,1,307,0.911341
1111,1,433,0.909569
1112,1,561,0.945025
1113,1,523,0.915191
1114,1,592,0.933851
1115,1,571,0.911617
1116,1,392,0.921459
1117,1,531,0.924804
1118,1,582,0.895079
1119,1,746,0.924826
1120,1,452,0.933873
1121,1,444,0.924302
1122,1,262,0.907003
1123,1,313,0.905707
1124,1,331,0.897232
1125,1,334,0.901293
1126,1,242,0.889673
1127,1,368,0.891166
1128,1,305,0.884328
1129,1,197,0.934719
1130,1,343,0.90209
1131,1,241,0.895554
1132,1,288,0.919607
1133,1,256,0.968655
1134,1,320,0.975915
1135,1,273,0.906481
1136,1,231,0.902047
1137,1,316,0.91755
1138,1,299,0.906222
1139,1,286,0.904337
1140,1,335,0.927383
1141,1,1749,1.09115
1142,1,2004,1.05849
1143,1,2719,0.982812
1144,1,2199,1.02093
1145,1,1637,1.01912
1146,1,3793,0.974249
1147,1,1852,1.01678
1148,1,2409,0.981139
1149,1,1422,1.0213
1150,1,2254,0.989921
1151,1,1137,0.963826
1152,1,2251,0.989289
1153,1,1891,0.994528
1154,1,1490,0.987948
1155,1,933,0.966767
1156,1,1202,0.986556
1157,1,1075,0.989551
1158,1,1587,0.992349
1159,1,1001,0.972574
1160,1,929,1.09047
1161,1,1275,0.973575
1162,1,1508,0.985658
1163,1,1171,1.00013
1164,1,1336,1.03625
1165,1,1303,1.06993
1166,1,1194,0.995241
1167,1,1578,1.02829
1168,1,1250,0.998322
1169,1,1132,0.989075
1170,1,1405,0.993799
1171,1,2904,0.983269
1172,1,1876,0.99402
1173,1,1553,0.990487
1174,1,3448,1.00051
1175,1,3575,0.98906
1176,1,1996,1.01649
1177,1,1378,1.00958
1178,1,3606,0.940132
1179,1,3422,0.973656
1180,1,2272,1.02447
1181,1,1552,0.978082
1182,1,909,0.959587
1183,1,1468,0.979185
1184,1,1167,0.966525
1185,1,1678,1.00313
1186,1,1486,0.982572
1187,1,1866,0.966791
1188,1,1453,1.02414
1189,1,1649,1.01344
1190,1,1602,0.996228
1191,1,1365,0.995674
1192,1,904,0.945196
1193,1,1163,0.955379
1194,1,1439,0.984511
