Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_1,,9,8399336,5.000,9961
500_10000,U_U_1,,10,8790354,5.000,10026
500_10000,U_U_2,,1,7891443,5.000,10130
500_10000,U_U_2,,2,7910845,5.000,10137
500_10000,U_U_2,,3,7234831,5.000,10110
500_10000,U_U_2,,4,7588861,5.000,10053
500_10000,U_U_2,,5,7567579,5.000,10040
500_10000,U_U_2,,6,7879040,5.000,10060
500_10000,U_U_2,,7,7507999,5.000,10099
500_10000,U_U_2,,8,7318619,5.000,10092
500_10000,U_U_2,,9,7339727,5.000,9977
500_10000,U_U_2,,10,7763622,5.000,9965
500_10000,U_U_3,,1,24154058,5.001,10084
500_10000,U_U_3,,2,23863926,5.000,10087
500_10000,U_U_3,,3,22215061,5.000,9775
500_10000,U_U_3,,4,22972337,5.000,9964
500_10000,U_U_3,,5,23968890,5.001,9925
500_10000,U_U_3,,6,22900663,5.000,9879
500_10000,U_U_3,,7,24104689,5.000,9919
500_10000,U_U_3,,8,23262589,5.000,10006
500_10000,U_U_3,,9,23386655,5.000,10083
500_10000,U_U_3,,10,23404070,5.000,10142
500_10000,U_U_4,,1,7168534,5.000,10213
500_10000,U_U_4,,2,7594286,5.000,10029
500_10000,U_U_4,,3,7889094,5.000,10026
500_10000,U_U_4,,4,8830897,5.000,10069
500_10000,U_U_4,,5,7862822,5.000,10156
500_10000,U_U_4,,6,8046829,5.000,10093
500_10000,U_U_4,,7,7745348,5.001,10116
500_10000,U_U_4,,8,8096150,5.000,10197
500_10000,U_U_4,,9,7712068,5.000,10156
500_10000,U_U_4,,10,7515483,5.000,10012
500_10000,U_U_5,,1,21275182,5.000,9940
500_10000,U_U_5,,2,20529159,5.000,9802
500_10000,U_U_5,,3,21912479,5.001,9678
500_10000,U_U_5,,4,21432292,5.000,9879
500_10000,U_U_5,,5,20641087,5.000,9901
500_10000,U_U_5,,6,20889498,5.000,9948
500_10000,U_U_5,,7,21138333,5.005,10020
500_10000,U_U_5,,8,20317321,5.000,9882
500_10000,U_U_5,,9,21659839,5.000,10106
500_10000,U_U_5,,10,21328164,5.000,10074
