Instance,Run,Objective,Runtime
812,1,3806.5,0.171564
813,1,3821.75,0.178627
814,1,3221.0,0.177215
815,1,2355.125,0.191378
816,1,3054.875,0.188861
817,1,3062.0,0.17274
818,1,4747.125,0.169701
819,1,3916.875,0.193285
820,1,4460.375,0.174763
821,1,3083.75,0.192527
822,1,2374.25,0.199281
823,1,3273.75,0.197914
824,1,1840.125,0.198728
825,1,2291.0,0.199412
826,1,3491.25,0.200636
827,1,3348.125,0.196956
828,1,2610.25,0.202172
829,1,2623.875,0.196161
830,1,3726.5,0.196651
831,1,1764.0,0.198019
832,1,1619.0,0.197222
833,1,2519.5,0.207897
834,1,1712.0,0.200403
835,1,2208.0,0.20391
836,1,2243.125,0.203019
837,1,1704.875,0.198602
838,1,2545.875,0.20663
839,1,2151.125,0.201272
840,1,2112.5,0.203107
841,1,2432.875,0.400002
842,1,1870.375,0.430611
843,1,1835.625,0.412084
844,1,1619.75,0.378594
845,1,2013.5,0.376071
846,1,2474.75,0.385799
847,1,1298.75,0.422169
848,1,1170.625,0.460948
849,1,2401.375,0.396971
850,1,1598.25,0.41667
851,1,1532.75,0.431999
852,1,1038.0,0.435393
853,1,1607.375,0.448491
854,1,1739.5,0.431035
855,1,1045.0,0.443739
856,1,1454.75,0.442508
857,1,1538.25,0.430036
858,1,1391.5,0.43394
859,1,1324.875,0.440487
860,1,1732.0,0.430504
861,1,1169.625,0.435546
862,1,936.25,0.433827
863,1,1122.875,0.435621
864,1,1224.125,0.443551
865,1,1048.625,0.43561
866,1,936.5,0.426526
867,1,904.0,0.431863
868,1,1215.375,0.438959
869,1,997.5,0.433234
870,1,820.875,0.425262
871,1,2166.375,0.403968
872,1,1383.375,0.416363
873,1,1690.0,0.381067
874,1,2285.5,0.396532
875,1,1438.0,0.424922
876,1,2081.25,0.389108
877,1,2464.875,0.394792
878,1,2504.5,0.389827
879,1,1629.0,0.386526
880,1,3900.75,0.400884
881,1,1377.375,0.433934
882,1,1339.5,0.422886
883,1,1672.5,0.430427
884,1,1392.125,0.43452
885,1,1789.875,0.431515
886,1,1277.25,0.435323
887,1,1242.25,0.432886
888,1,1611.625,0.433032
889,1,1074.875,0.430872
890,1,1004.875,0.423846
891,1,1001.125,0.430009
892,1,948.75,0.432305
893,1,1466.75,0.445456
894,1,856.0,0.427432
895,1,1132.25,0.434417
896,1,1102.375,0.436818
897,1,767.125,0.42611
898,1,1011.375,0.430422
899,1,1013.0,0.431783
900,1,1299.375,0.438929
901,1,10499.75,0.412354
902,1,11400.5,0.420242
903,1,14007.0,0.420806
904,1,7279.75,0.445801
905,1,7490.75,0.465996
906,1,6211.25,0.50259
907,1,11527.75,0.422935
908,1,12188.5,0.43415
909,1,8179.0,0.466126
910,1,6679.375,0.472252
911,1,5051.375,0.471795
912,1,4437.0,0.479724
913,1,6005.5,0.481644
914,1,5882.75,0.479623
915,1,7820.5,0.479128
916,1,5080.75,0.486661
917,1,5607.375,0.481203
918,1,8911.0,0.480043
919,1,5346.5,0.485972
920,1,7593.0,0.465578
921,1,5880.75,0.478005
922,1,6292.375,0.482236
923,1,5175.75,0.47301
924,1,5142.5,0.476458
925,1,4818.5,0.473221
926,1,5689.25,0.474268
927,1,5337.125,0.475345
928,1,6435.5,0.484843
929,1,4239.25,0.470322
930,1,4477.5,0.47444
931,1,12267.375,0.433336
932,1,12742.5,0.425631
933,1,9975.125,0.419965
934,1,13369.25,0.423823
935,1,11014.125,0.454393
936,1,9819.625,0.469718
937,1,10799.125,0.424404
938,1,6683.125,0.451079
939,1,11234.25,0.43207
940,1,16385.25,0.430767
941,1,6176.75,0.482431
942,1,4516.125,0.465484
943,1,6265.625,0.468835
944,1,6408.0,0.473833
945,1,6525.875,0.469918
946,1,7260.125,0.475581
947,1,10391.25,0.471625
948,1,5455.0,0.481624
949,1,9161.25,0.474552
950,1,6611.0,0.480295
951,1,3871.75,0.470929
952,1,5759.5,0.479115
953,1,5465.75,0.479231
954,1,4779.375,0.475105
955,1,5633.125,0.477002
956,1,6291.625,0.484027
957,1,5759.0,0.480792
958,1,5639.625,0.480257
959,1,5500.75,0.477138
960,1,6453.25,0.48534
961,1,2847.875,0.79298
962,1,3506.125,0.782456
963,1,5709.875,0.735314
964,1,5191.75,0.714891
965,1,4860.875,0.707875
966,1,2903.875,0.747815
967,1,3345.375,0.798985
968,1,4885.25,0.714415
969,1,2326.0,0.818127
970,1,4022.875,0.763992
971,1,2078.75,0.8119
972,1,2562.5,0.797528
973,1,2245.875,0.814132
974,1,3235.625,0.785568
975,1,2397.75,0.805205
976,1,2360.5,0.824864
977,1,2380.25,0.786154
978,1,2769.625,0.792663
979,1,3237.5,0.794089
980,1,2869.5,0.804402
981,1,2170.625,0.803346
982,1,1898.0,0.792065
983,1,2528.875,0.807646
984,1,1965.375,0.789275
985,1,2146.75,0.799644
986,1,2401.625,0.809514
987,1,2109.375,0.798621
988,1,2794.625,0.807011
989,1,2413.625,0.800723
990,1,2296.125,0.800555
991,1,6108.875,0.705092
992,1,4319.875,0.697434
993,1,5339.75,0.693713
994,1,3488.5,0.723023
995,1,5411.125,0.75013
996,1,5198.375,0.714445
997,1,5340.5,0.706663
998,1,7327.125,0.705407
999,1,5624.5,0.732731
1000,1,3159.125,0.794389
1001,1,3059.625,0.799616
1002,1,2254.0,0.808821
1003,1,2233.0,0.795707
1004,1,2654.375,0.808868
1005,1,2916.625,0.794576
1006,1,3615.75,0.844543
1007,1,3251.25,0.841668
1008,1,2580.375,0.84218
1009,1,3392.0,0.844424
1010,1,2603.25,0.864387
1011,1,2011.0,0.839843
1012,1,1985.375,0.847754
1013,1,2070.625,0.862
1014,1,2357.375,0.893816
1015,1,2128.125,1.483579
1016,1,1987.875,1.476066
1017,1,2376.0,1.477727
1018,1,2231.0,1.472101
1019,1,2230.5,1.447564
1020,1,2057.0,1.44996
1021,1,33994.75,1.482224
1022,1,21145.0,1.40685
1023,1,24666.125,1.511026
1024,1,24305.25,1.446511
1025,1,12852.75,1.565223
1026,1,14634.5,1.513245
1027,1,15278.875,1.627838
1028,1,12813.625,1.554941
1029,1,22866.0,1.40646
1030,1,9216.25,1.653509
